trigger_id,triggered_at,month,source_connection_id,trigger_source,tap_type_id,object_id,object_name,object_path,entity_key,classified_domain,blast_radius,dependent_count,outcome
TRG000891,2026-06-28T11:15:00,2026-06,SRC001,code_change,phi_column_classification,OBJ0147,payer_mix_commercial,models/marts/core/_core_schema.yml,stg_census.device_serial_290,compliance.phi,high,31,tap_generated
TRG000892,2026-06-15T11:34:00,2026-06,SRC001,code_change,phi_column_classification,OBJ0027,fct_admissions,models/marts/core/fct_admissions.sql,fct_patients.chart_note_excerpt_291,compliance.phi,low,1,tap_generated
TRG000893,2026-06-11T18:42:00,2026-06,SRC001,code_change,phi_column_classification,OBJ0113,stg_procedures,models/input_layer/stg_procedures.sql,fct_exclusions.referring_npi_144,compliance.phi,low,4,tap_generated
TRG000894,2026-06-06T08:50:00,2026-06,SRC001,code_change,phi_column_classification,OBJ0098,stg_eligibility,models/input_layer/stg_eligibility.sql,stg_aging.insurance_group_id_292,compliance.phi,high,34,tap_generated
TRG000895,2026-06-21T13:07:00,2026-06,SRC001,code_change,phi_column_classification,OBJ0008,fct_eligibility,models/marts/core/fct_eligibility.sql,fct_throughput.legal_guardian_name_293,compliance.phi,medium,15,tap_generated
TRG000896,2026-06-29T09:30:00,2026-06,SRC001,code_change,phi_column_classification,OBJ0017,fct_aging,models/marts/core/fct_aging.sql,fct_claims.dob_year_only_294,compliance.phi,low,6,tap_generated
TRG000897,2026-06-01T09:20:00,2026-06,SRC001,code_change,phi_column_classification,OBJ0084,fct_departments,models/marts/quality/fct_departments.sql,fct_remittances.employer_name_219,compliance.phi,high,34,tap_generated
TRG000898,2026-06-22T14:55:00,2026-06,SRC001,code_change,phi_column_classification,OBJ0103,stg_encounters,models/input_layer/stg_encounters.sql,fct_discharges.geo_lat_rounded_295,compliance.phi,low,3,tap_generated
TRG000899,2026-06-19T12:03:00,2026-06,SRC001,code_change,phi_column_classification,OBJ0063,fct_throughput,models/marts/clinical/fct_throughput.sql,fct_eligibility.account_alias_296,compliance.phi,low,6,tap_generated
TRG000900,2026-06-27T14:09:00,2026-06,SRC001,code_change,phi_column_classification,OBJ0079,fct_coverage,models/marts/quality/fct_coverage.sql,fct_procedures.prior_auth_number_297,compliance.phi,low,3,tap_generated
TRG000901,2026-06-11T13:12:00,2026-06,SRC001,code_change,phi_column_classification,OBJ0050,fct_census,models/marts/rcm/fct_census.sql,fct_admissions.claim_note_text_298,compliance.phi,low,3,tap_generated
TRG000902,2026-06-17T15:11:00,2026-06,SRC001,code_change,phi_column_classification,OBJ0021,fct_balances,models/marts/core/fct_balances.sql,fct_encounters.prior_auth_number_77,compliance.phi,medium,11,tap_generated
TRG000903,2026-06-20T18:22:00,2026-06,SRC001,code_change,phi_column_classification,OBJ0127,gross_charges,models/marts/core/_core_schema.yml,fct_throughput.zip_plus_four_166,compliance.phi,medium,18,tap_generated
TRG000904,2026-06-07T09:34:00,2026-06,SRC001,code_change,phi_column_classification,OBJ0155,kronos_staffing,models/input_layer/_input_layer_sources.yml,fct_discharges.employer_name_299,compliance.phi,low,3,tap_generated
TRG000905,2026-06-22T12:43:00,2026-06,SRC001,code_change,phi_column_classification,OBJ0033,fct_throughput,models/marts/rcm/fct_throughput.sql,fct_providers.subscriber_ssn_last4_222,compliance.phi,low,1,tap_generated
TRG000906,2026-06-04T13:22:00,2026-06,SRC001,code_change,phi_column_classification,OBJ0150,epic_clarity,models/input_layer/_input_layer_sources.yml,fct_measures.mrn_alt_300,compliance.phi,medium,12,tap_generated
TRG000907,2026-06-07T17:36:00,2026-06,SRC001,code_change,phi_column_classification,OBJ0064,fct_writeoffs,models/marts/clinical/fct_writeoffs.sql,fct_cohorts.guarantor_dob_301,compliance.phi,low,6,tap_generated
TRG000908,2026-06-11T10:36:00,2026-06,SRC001,code_change,phi_column_classification,OBJ0141,hcahps_top_box,models/marts/core/_core_schema.yml,stg_writeoffs.subscriber_ssn_last4_302,compliance.phi,low,3,tap_generated
TRG000909,2026-06-19T11:26:00,2026-06,SRC001,code_change,phi_column_classification,OBJ0119,stg_legacy_extract_1,models/input_layer/stg_legacy_extract_1.sql,fct_throughput.home_phone_e164_303,compliance.phi,low,1,tap_generated
TRG000910,2026-06-11T11:30:00,2026-06,SRC001,code_change,phi_column_classification,OBJ0043,fct_encounters,models/marts/rcm/fct_encounters.sql,fct_throughput.referring_npi_304,compliance.phi,medium,11,tap_generated
TRG000911,2026-06-24T14:15:00,2026-06,SRC001,code_change,phi_column_classification,OBJ0135,ed_left_without_being_seen,models/marts/core/_core_schema.yml,fct_referrals.member_id_raw_227,compliance.phi,high,31,tap_generated
TRG000912,2026-06-12T09:02:00,2026-06,SRC001,code_change,phi_column_classification,OBJ0096,stg_diagnoses,models/input_layer/stg_diagnoses.sql,fct_eligibility.patient_email_hash_305,compliance.phi,low,2,tap_generated
TRG000913,2026-06-08T16:20:00,2026-06,SRC001,code_change,phi_column_classification,OBJ0145,coding_accuracy_rate,models/marts/core/_core_schema.yml,stg_legacy_extract_7.zip_plus_four_306,compliance.phi,high,31,tap_generated
TRG000914,2026-06-02T12:44:00,2026-06,SRC001,code_change,phi_column_classification,OBJ0069,fct_providers,models/marts/clinical/fct_providers.sql,stg_legacy_extract_5.zip_plus_four_146,compliance.phi,high,34,tap_generated
TRG000915,2026-06-10T15:05:00,2026-06,SRC001,code_change,phi_column_classification,OBJ0130,denial_rate,models/marts/core/_core_schema.yml,fct_facilities.member_id_raw_307,compliance.phi,high,31,tap_generated
TRG000916,2026-06-29T09:04:00,2026-06,SRC001,code_change,phi_column_classification,OBJ0135,ed_left_without_being_seen,models/marts/core/_core_schema.yml,fct_census.mrn_alt_60,compliance.phi,high,31,tap_generated
TRG000917,2026-06-26T11:35:00,2026-06,SRC001,code_change,phi_column_classification,OBJ0038,fct_eligibility,models/marts/rcm/fct_eligibility.sql,fct_denials.emergency_contact_name_308,compliance.phi,low,3,tap_generated
TRG000918,2026-06-06T10:27:00,2026-06,SRC001,code_change,phi_column_classification,OBJ0140,cms_sep1_compliance,models/marts/core/_core_schema.yml,fct_providers.policy_number_309,compliance.phi,low,3,tap_generated
TRG000919,2026-06-24T10:36:00,2026-06,SRC001,code_change,phi_column_classification,OBJ0144,charge_lag_days,models/marts/core/_core_schema.yml,fct_census.device_serial_310,compliance.phi,low,2,tap_generated
TRG000920,2026-06-10T15:43:00,2026-06,SRC001,code_change,phi_column_classification,OBJ0051,fct_balances,models/marts/rcm/fct_balances.sql,stg_throughput.mrn_alt_40,compliance.phi,low,4,tap_generated
TRG000921,2026-06-01T16:15:00,2026-06,SRC001,code_change,phi_column_classification,OBJ0003,fct_throughput,models/marts/core/fct_throughput.sql,fct_balances.chart_note_excerpt_311,compliance.phi,medium,11,tap_generated
TRG000922,2026-06-16T09:35:00,2026-06,SRC001,code_change,phi_column_classification,OBJ0128,contractual_allowance,models/marts/core/_core_schema.yml,fct_procedures.insurance_group_id_312,compliance.phi,low,6,tap_generated
TRG000923,2026-06-03T17:58:00,2026-06,SRC001,code_change,phi_column_classification,OBJ0029,fct_numerators,models/marts/rcm/fct_numerators.sql,fct_remittances.legal_guardian_name_313,compliance.phi,low,4,tap_generated
TRG000924,2026-06-29T07:55:00,2026-06,SRC001,code_change,phi_column_classification,OBJ0124,stg_legacy_extract_6,models/input_layer/stg_legacy_extract_6.sql,stg_legacy_extract_6.account_alias_296,compliance.phi,low,2,tap_generated
TRG000925,2026-06-29T11:00:00,2026-06,SRC001,code_change,phi_column_classification,OBJ0024,fct_departments,models/marts/core/fct_departments.sql,stg_departments.dob_year_only_314,compliance.phi,high,26,tap_generated
TRG000926,2026-06-27T18:10:00,2026-06,SRC001,code_change,phi_column_classification,OBJ0099,stg_providers,models/input_layer/stg_providers.sql,fct_referrals.geo_lat_rounded_315,compliance.phi,medium,11,tap_generated
TRG000927,2026-06-29T16:05:00,2026-06,SRC001,code_change,phi_column_classification,OBJ0069,fct_providers,models/marts/clinical/fct_providers.sql,stg_remittances.geo_lat_rounded_115,compliance.phi,high,34,tap_generated
TRG000928,2026-06-06T15:11:00,2026-06,SRC001,code_change,phi_column_classification,OBJ0134,readmission_rate_30d,models/marts/core/_core_schema.yml,fct_measures.account_alias_316,compliance.phi,medium,18,tap_generated
TRG000929,2026-06-01T14:05:00,2026-06,SRC001,code_change,phi_column_classification,OBJ0108,stg_denials,models/input_layer/stg_denials.sql,fct_admissions.prior_auth_number_317,compliance.phi,low,6,tap_generated
TRG000930,2026-06-21T16:14:00,2026-06,SRC001,code_change,phi_column_classification,OBJ0132,clean_claim_rate,models/marts/core/_core_schema.yml,fct_appointments.guarantor_dob_141,compliance.phi,high,25,tap_generated
TRG000931,2026-06-24T14:00:00,2026-06,SRC001,code_change,phi_column_classification,OBJ0016,fct_measures,models/marts/core/fct_measures.sql,fct_facilities.member_id_raw_307,compliance.phi,medium,11,suppressed_dedupe
TRG000932,2026-06-18T13:14:00,2026-06,SRC001,code_change,phi_column_classification,OBJ0060,fct_claims,models/marts/clinical/fct_claims.sql,fct_appointments.claim_note_text_318,compliance.phi,low,3,tap_generated
TRG000933,2026-06-03T11:13:00,2026-06,SRC001,code_change,phi_column_classification,OBJ0077,fct_aging,models/marts/quality/fct_aging.sql,stg_referrals.employer_name_319,compliance.phi,low,3,tap_generated
TRG000934,2026-06-12T17:49:00,2026-06,SRC001,code_change,phi_column_classification,OBJ0015,fct_authorizations,models/marts/core/fct_authorizations.sql,fct_exclusions.dob_year_only_34,compliance.phi,low,4,tap_generated
TRG000935,2026-06-07T14:18:00,2026-06,SRC001,code_change,phi_column_classification,OBJ0030,fct_claims,models/marts/rcm/fct_claims.sql,stg_measures.mrn_alt_320,compliance.phi,low,3,tap_generated
TRG000936,2026-06-14T11:23:00,2026-06,SRC001,code_change,phi_column_classification,OBJ0014,fct_appointments,models/marts/core/fct_appointments.sql,fct_census.guarantor_dob_321,compliance.phi,low,6,suppressed_low_confidence
TRG000937,2026-06-19T15:47:00,2026-06,SRC001,code_change,phi_column_classification,OBJ0140,cms_sep1_compliance,models/marts/core/_core_schema.yml,fct_aging.patient_email_hash_65,compliance.phi,low,3,tap_generated
TRG000938,2026-06-07T11:47:00,2026-06,SRC001,code_change,phi_column_classification,OBJ0133,cost_to_collect,models/marts/core/_core_schema.yml,fct_exclusions.subscriber_ssn_last4_322,compliance.phi,medium,12,tap_generated
TRG000939,2026-06-14T07:22:00,2026-06,SRC001,code_change,phi_column_classification,OBJ0056,fct_payers,models/marts/clinical/fct_payers.sql,fct_service_lines.home_phone_e164_323,compliance.phi,low,6,tap_generated
TRG000940,2026-06-05T14:58:00,2026-06,SRC001,code_change,phi_column_classification,OBJ0083,fct_procedures,models/marts/quality/fct_procedures.sql,fct_claims.referring_npi_324,compliance.phi,low,8,tap_generated
TRG000941,2026-06-02T10:32:00,2026-06,SRC001,code_change,phi_column_classification,OBJ0056,fct_payers,models/marts/clinical/fct_payers.sql,fct_referrals.dob_year_only_194,compliance.phi,low,6,suppressed_dedupe
TRG000942,2026-06-21T10:02:00,2026-06,SRC001,code_change,phi_column_classification,OBJ0147,payer_mix_commercial,models/marts/core/_core_schema.yml,stg_legacy_extract_7.patient_email_hash_325,compliance.phi,high,31,tap_generated
TRG000943,2026-06-20T15:32:00,2026-06,SRC001,code_change,phi_column_classification,OBJ0041,fct_service_lines,models/marts/rcm/fct_service_lines.sql,stg_admissions.zip_plus_four_326,compliance.phi,medium,19,tap_generated
TRG000944,2026-06-25T15:19:00,2026-06,SRC001,code_change,phi_column_classification,OBJ0154,press_ganey,models/input_layer/_input_layer_sources.yml,stg_referrals.member_id_raw_327,compliance.phi,medium,12,tap_generated
TRG000945,2026-06-11T09:01:00,2026-06,SRC001,code_change,phi_column_classification,OBJ0035,fct_charges,models/marts/rcm/fct_charges.sql,fct_coverage.emergency_contact_name_328,compliance.phi,medium,19,suppressed_low_confidence
TRG000946,2026-06-19T15:54:00,2026-06,SRC001,code_change,phi_column_classification,OBJ0086,fct_payers,models/marts/quality/fct_payers.sql,fct_exclusions.policy_number_29,compliance.phi,low,3,tap_generated
TRG000947,2026-06-03T17:42:00,2026-06,SRC001,code_change,phi_column_classification,OBJ0090,stg_claims,models/input_layer/stg_claims.sql,stg_authorizations.policy_number_329,compliance.phi,low,3,tap_generated
TRG000948,2026-06-21T10:26:00,2026-06,SRC001,code_change,phi_column_classification,OBJ0099,stg_providers,models/input_layer/stg_providers.sql,stg_denials.device_serial_330,compliance.phi,medium,11,tap_generated
TRG000949,2026-06-11T11:22:00,2026-06,SRC001,code_change,phi_column_classification,OBJ0086,fct_payers,models/marts/quality/fct_payers.sql,fct_remittances.chart_note_excerpt_331,compliance.phi,low,3,tap_generated
TRG000950,2026-06-27T12:00:00,2026-06,SRC001,code_change,phi_column_classification,OBJ0028,fct_referrals,models/marts/core/fct_referrals.sql,fct_throughput.insurance_group_id_332,compliance.phi,low,0,tap_generated
TRG000951,2026-06-21T11:32:00,2026-06,SRC001,code_change,phi_column_classification,OBJ0018,fct_denials,models/marts/core/fct_denials.sql,stg_diagnoses.insurance_group_id_172,compliance.phi,low,1,tap_generated
TRG000952,2026-06-23T10:10:00,2026-06,SRC001,code_change,phi_column_classification,OBJ0114,stg_departments,models/input_layer/stg_departments.sql,fct_payers.employer_name_259,compliance.phi,low,0,tap_generated
TRG000953,2026-06-30T09:22:00,2026-06,SRC001,code_change,phi_column_classification,OBJ0150,epic_clarity,models/input_layer/_input_layer_sources.yml,fct_cohorts.legal_guardian_name_333,compliance.phi,medium,12,tap_generated
TRG000954,2026-06-19T12:11:00,2026-06,SRC001,code_change,phi_column_classification,OBJ0163,cms_qpp_feedback,models/input_layer/_input_layer_sources.yml,stg_measures.dob_year_only_334,compliance.phi,medium,16,tap_generated
TRG000955,2026-06-02T09:48:00,2026-06,SRC001,code_change,phi_column_classification,OBJ0007,fct_facilities,models/marts/core/fct_facilities.sql,fct_denials.geo_lat_rounded_335,compliance.phi,low,1,tap_generated
TRG000956,2026-06-25T10:56:00,2026-06,SRC001,code_change,phi_column_classification,OBJ0123,stg_legacy_extract_5,models/input_layer/stg_legacy_extract_5.sql,fct_aging.account_alias_336,compliance.phi,low,4,tap_generated
TRG000957,2026-06-03T13:55:00,2026-06,SRC001,code_change,phi_column_classification,OBJ0038,fct_eligibility,models/marts/rcm/fct_eligibility.sql,fct_denials.prior_auth_number_337,compliance.phi,low,3,tap_generated
TRG000958,2026-06-25T10:58:00,2026-06,SRC001,code_change,phi_column_classification,OBJ0149,observation_conversion_rate,models/marts/core/_core_schema.yml,fct_referrals.claim_note_text_338,compliance.phi,high,31,tap_generated
TRG000959,2026-06-19T16:34:00,2026-06,SRC001,code_change,phi_column_classification,OBJ0106,stg_measures,models/input_layer/stg_measures.sql,fct_denials.policy_number_89,compliance.phi,high,34,tap_generated
TRG000960,2026-06-23T17:56:00,2026-06,SRC001,code_change,phi_column_classification,OBJ0038,fct_eligibility,models/marts/rcm/fct_eligibility.sql,fct_coverage.employer_name_339,compliance.phi,low,3,tap_generated
TRG000961,2026-06-17T07:40:00,2026-06,SRC001,code_change,phi_column_classification,OBJ0017,fct_aging,models/marts/core/fct_aging.sql,stg_writeoffs.patient_email_hash_305,compliance.phi,low,6,tap_generated
TRG000962,2026-06-24T15:09:00,2026-06,SRC001,code_change,phi_column_classification,OBJ0158,twilio_outreach,models/input_layer/_input_layer_sources.yml,fct_appointments.device_serial_310,compliance.phi,low,9,tap_generated
TRG000963,2026-06-26T15:54:00,2026-06,SRC001,code_change,phi_column_classification,OBJ0069,fct_providers,models/marts/clinical/fct_providers.sql,fct_cohorts.mrn_alt_340,compliance.phi,high,34,suppressed_low_confidence
TRG000964,2026-06-01T13:49:00,2026-06,SRC001,code_change,phi_column_classification,OBJ0006,fct_diagnoses,models/marts/core/fct_diagnoses.sql,fct_coverage.guarantor_dob_341,compliance.phi,low,1,tap_generated
TRG000965,2026-06-03T16:40:00,2026-06,SRC001,code_change,phi_column_classification,OBJ0062,fct_remittances,models/marts/clinical/fct_remittances.sql,fct_providers.subscriber_ssn_last4_342,compliance.phi,medium,11,tap_generated
TRG000966,2026-06-27T16:02:00,2026-06,SRC001,code_change,phi_column_classification,OBJ0036,fct_diagnoses,models/marts/rcm/fct_diagnoses.sql,fct_adjustments.dob_year_only_214,compliance.phi,low,0,tap_generated
TRG000967,2026-06-06T16:46:00,2026-06,SRC001,code_change,phi_column_classification,OBJ0109,stg_coverage,models/input_layer/stg_coverage.sql,stg_claims.home_phone_e164_343,compliance.phi,low,6,tap_generated
TRG000968,2026-06-22T12:54:00,2026-06,SRC001,code_change,phi_column_classification,OBJ0005,fct_charges,models/marts/core/fct_charges.sql,fct_eligibility.prior_auth_number_217,compliance.phi,low,1,tap_generated
TRG000969,2026-06-15T17:30:00,2026-06,SRC001,code_change,phi_column_classification,OBJ0027,fct_admissions,models/marts/core/fct_admissions.sql,stg_diagnoses.claim_note_text_198,compliance.phi,low,1,tap_generated
TRG000970,2026-06-25T12:02:00,2026-06,SRC001,code_change,phi_column_classification,OBJ0138,hedis_bcs_compliance,models/marts/core/_core_schema.yml,stg_appointments.referring_npi_344,compliance.phi,high,31,tap_generated
TRG000971,2026-06-09T11:11:00,2026-06,SRC001,code_change,phi_column_classification,OBJ0149,observation_conversion_rate,models/marts/core/_core_schema.yml,fct_encounters.policy_number_249,compliance.phi,high,31,tap_generated
TRG000972,2026-06-26T12:36:00,2026-06,SRC001,code_change,phi_column_classification,OBJ0148,encounters_per_provider_day,models/marts/core/_core_schema.yml,fct_census.patient_email_hash_345,compliance.phi,high,31,tap_generated
TRG000973,2026-06-20T10:28:00,2026-06,SRC001,code_change,phi_column_classification,OBJ0076,fct_measures,models/marts/quality/fct_measures.sql,stg_patients.insurance_group_id_252,compliance.phi,low,6,tap_generated
TRG000974,2026-06-28T13:46:00,2026-06,SRC001,code_change,revenue_definition_change,OBJ0014,fct_appointments,models/marts/core/fct_appointments.sql,net_patient_revenue|0,finance.revenue,low,6,tap_generated
TRG000975,2026-06-12T09:55:00,2026-06,SRC001,code_change,revenue_definition_change,OBJ0009,fct_providers,models/marts/core/fct_providers.sql,days_in_ar|0,finance.revenue,medium,11,tap_generated
TRG000976,2026-06-06T15:32:00,2026-06,SRC001,code_change,revenue_definition_change,OBJ0130,denial_rate,models/marts/core/_core_schema.yml,days_in_ar|1,finance.revenue,high,31,tap_generated
TRG000977,2026-06-02T16:05:00,2026-06,SRC001,code_change,revenue_definition_change,OBJ0018,fct_denials,models/marts/core/fct_denials.sql,denial_rate|1,finance.revenue,low,1,tap_generated
TRG000978,2026-06-23T18:03:00,2026-06,SRC001,code_change,revenue_definition_change,OBJ0015,fct_authorizations,models/marts/core/fct_authorizations.sql,first_pass_yield|1,finance.revenue,low,4,tap_generated
TRG000979,2026-06-17T12:37:00,2026-06,SRC001,code_change,quality_measure_criteria,OBJ0083,fct_procedures,models/marts/quality/fct_procedures.sql,cms_sep1_compliance,clinical.quality,low,8,suppressed_rate_limit
TRG000980,2026-06-07T16:52:00,2026-06,SRC001,code_change,quality_measure_criteria,OBJ0136,avg_length_of_stay,models/marts/core/_core_schema.yml,ed_left_without_being_seen,clinical.quality,medium,12,suppressed_dedupe
TRG000981,2026-06-06T08:49:00,2026-06,SRC001,code_change,quality_measure_criteria,OBJ0141,hcahps_top_box,models/marts/core/_core_schema.yml,readmission_rate_30d,clinical.quality,low,3,suppressed_dedupe
TRG000982,2026-06-18T09:17:00,2026-06,SRC001,code_change,quality_measure_criteria,OBJ0078,fct_denials,models/marts/quality/fct_denials.sql,ed_left_without_being_seen,clinical.quality,low,3,suppressed_dedupe
TRG000983,2026-06-16T08:09:00,2026-06,SRC001,code_change,quality_measure_criteria,OBJ0140,cms_sep1_compliance,models/marts/core/_core_schema.yml,avg_length_of_stay,clinical.quality,low,3,suppressed_dedupe
TRG000984,2026-06-09T14:18:00,2026-06,SRC001,code_change,quality_measure_criteria,OBJ0135,ed_left_without_being_seen,models/marts/core/_core_schema.yml,avg_length_of_stay,clinical.quality,high,31,suppressed_dedupe
TRG000985,2026-06-13T07:53:00,2026-06,SRC001,code_change,quality_measure_criteria,OBJ0086,fct_payers,models/marts/quality/fct_payers.sql,hedis_bcs_compliance,clinical.quality,low,3,suppressed_dedupe
TRG000986,2026-06-28T11:48:00,2026-06,SRC001,code_change,quality_measure_criteria,OBJ0078,fct_denials,models/marts/quality/fct_denials.sql,hedis_cbp_compliance,clinical.quality,low,3,tap_generated
TRG000987,2026-06-15T15:14:00,2026-06,SRC001,code_change,quality_measure_criteria,OBJ0081,fct_balances,models/marts/quality/fct_balances.sql,avg_length_of_stay,clinical.quality,low,1,suppressed_dedupe
TRG000988,2026-06-23T11:44:00,2026-06,SRC001,code_change,quality_measure_criteria,OBJ0135,ed_left_without_being_seen,models/marts/core/_core_schema.yml,hedis_cbp_compliance,clinical.quality,high,31,suppressed_dedupe
TRG000989,2026-06-04T11:25:00,2026-06,SRC001,code_change,quality_measure_criteria,OBJ0075,fct_authorizations,models/marts/quality/fct_authorizations.sql,avg_length_of_stay,clinical.quality,high,34,suppressed_dedupe
TRG000990,2026-06-04T11:21:00,2026-06,SRC001,code_change,quality_measure_criteria,OBJ0136,avg_length_of_stay,models/marts/core/_core_schema.yml,hedis_bcs_compliance,clinical.quality,medium,12,suppressed_dedupe
TRG000991,2026-06-19T14:03:00,2026-06,SRC001,code_change,quality_measure_criteria,OBJ0079,fct_coverage,models/marts/quality/fct_coverage.sql,cms_sep1_compliance,clinical.quality,low,3,tap_generated
TRG000992,2026-06-28T15:47:00,2026-06,SRC001,code_change,quality_measure_criteria,OBJ0082,fct_patients,models/marts/quality/fct_patients.sql,readmission_rate_30d,clinical.quality,medium,19,tap_generated
TRG000993,2026-06-12T12:20:00,2026-06,SRC001,code_change,quality_measure_criteria,OBJ0135,ed_left_without_being_seen,models/marts/core/_core_schema.yml,hedis_cbp_compliance,clinical.quality,high,31,suppressed_dedupe
TRG000994,2026-06-14T16:23:00,2026-06,SRC001,code_change,quality_measure_criteria,OBJ0084,fct_departments,models/marts/quality/fct_departments.sql,readmission_rate_30d,clinical.quality,high,34,suppressed_dedupe
TRG000995,2026-06-21T08:15:00,2026-06,SRC001,code_change,quality_measure_criteria,OBJ0088,fct_referrals,models/marts/quality/fct_referrals.sql,readmission_rate_30d,clinical.quality,low,1,suppressed_dedupe
TRG000996,2026-06-06T16:42:00,2026-06,SRC001,code_change,quality_measure_criteria,OBJ0082,fct_patients,models/marts/quality/fct_patients.sql,ed_left_without_being_seen,clinical.quality,medium,19,suppressed_dedupe
TRG000997,2026-06-15T15:21:00,2026-06,SRC001,code_change,quality_measure_criteria,OBJ0076,fct_measures,models/marts/quality/fct_measures.sql,avg_length_of_stay,clinical.quality,low,6,suppressed_dedupe
TRG000998,2026-06-02T09:41:00,2026-06,SRC001,code_change,quality_measure_criteria,OBJ0081,fct_balances,models/marts/quality/fct_balances.sql,hedis_bcs_compliance,clinical.quality,low,1,suppressed_dedupe
TRG000999,2026-06-30T14:29:00,2026-06,SRC001,code_change,quality_measure_criteria,OBJ0139,hedis_cbp_compliance,models/marts/core/_core_schema.yml,avg_length_of_stay,clinical.quality,high,31,suppressed_dedupe
TRG001000,2026-06-17T12:14:00,2026-06,SRC001,code_change,quality_measure_criteria,OBJ0134,readmission_rate_30d,models/marts/core/_core_schema.yml,hedis_cbp_compliance,clinical.quality,medium,18,suppressed_dedupe
TRG001001,2026-06-20T17:13:00,2026-06,SRC001,code_change,quality_measure_criteria,OBJ0080,fct_census,models/marts/quality/fct_census.sql,cms_sep1_compliance,clinical.quality,medium,15,suppressed_dedupe
TRG001002,2026-06-22T10:20:00,2026-06,SRC001,code_change,quality_measure_criteria,OBJ0084,fct_departments,models/marts/quality/fct_departments.sql,avg_length_of_stay,clinical.quality,high,34,suppressed_dedupe
TRG001003,2026-06-18T12:29:00,2026-06,SRC001,code_change,quality_measure_criteria,OBJ0136,avg_length_of_stay,models/marts/core/_core_schema.yml,hedis_cbp_compliance,clinical.quality,medium,12,suppressed_dedupe
TRG001004,2026-06-08T16:21:00,2026-06,SRC001,code_change,quality_measure_criteria,OBJ0075,fct_authorizations,models/marts/quality/fct_authorizations.sql,readmission_rate_30d,clinical.quality,high,34,suppressed_dedupe
TRG001005,2026-06-22T17:45:00,2026-06,SRC001,code_change,quality_measure_criteria,OBJ0086,fct_payers,models/marts/quality/fct_payers.sql,ed_left_without_being_seen,clinical.quality,low,3,suppressed_dedupe
TRG001006,2026-06-15T11:49:00,2026-06,SRC001,code_change,quality_measure_criteria,OBJ0086,fct_payers,models/marts/quality/fct_payers.sql,ed_left_without_being_seen,clinical.quality,low,3,suppressed_dedupe
TRG001007,2026-06-18T11:10:00,2026-06,SRC001,code_change,quality_measure_criteria,OBJ0081,fct_balances,models/marts/quality/fct_balances.sql,avg_length_of_stay,clinical.quality,low,1,suppressed_dedupe
TRG001008,2026-06-02T09:49:00,2026-06,SRC001,code_change,quality_measure_criteria,OBJ0136,avg_length_of_stay,models/marts/core/_core_schema.yml,ed_left_without_being_seen,clinical.quality,medium,12,suppressed_dedupe
TRG001009,2026-06-06T13:39:00,2026-06,SRC001,code_change,quality_measure_criteria,OBJ0087,fct_admissions,models/marts/quality/fct_admissions.sql,readmission_rate_30d,clinical.quality,low,3,suppressed_dedupe
TRG001010,2026-06-23T16:06:00,2026-06,SRC001,code_change,quality_measure_criteria,OBJ0075,fct_authorizations,models/marts/quality/fct_authorizations.sql,cms_sep1_compliance,clinical.quality,high,34,suppressed_dedupe
TRG001011,2026-06-26T14:54:00,2026-06,SRC001,code_change,quality_measure_criteria,OBJ0079,fct_coverage,models/marts/quality/fct_coverage.sql,hedis_bcs_compliance,clinical.quality,low,3,suppressed_dedupe
TRG001012,2026-06-03T10:50:00,2026-06,SRC001,code_change,quality_measure_criteria,OBJ0078,fct_denials,models/marts/quality/fct_denials.sql,avg_length_of_stay,clinical.quality,low,3,suppressed_dedupe
TRG001013,2026-06-13T16:55:00,2026-06,SRC001,code_change,quality_measure_criteria,OBJ0140,cms_sep1_compliance,models/marts/core/_core_schema.yml,hedis_cbp_compliance,clinical.quality,low,3,suppressed_dedupe
TRG001014,2026-06-14T14:26:00,2026-06,SRC001,code_change,quality_measure_criteria,OBJ0082,fct_patients,models/marts/quality/fct_patients.sql,cms_sep1_compliance,clinical.quality,medium,19,suppressed_dedupe
TRG001015,2026-06-29T18:23:00,2026-06,SRC001,code_change,quality_measure_criteria,OBJ0135,ed_left_without_being_seen,models/marts/core/_core_schema.yml,readmission_rate_30d,clinical.quality,high,31,suppressed_dedupe
TRG001016,2026-06-21T08:24:00,2026-06,SRC001,code_change,quality_measure_criteria,OBJ0139,hedis_cbp_compliance,models/marts/core/_core_schema.yml,cms_sep1_compliance,clinical.quality,high,31,suppressed_dedupe
TRG001017,2026-06-23T12:11:00,2026-06,SRC001,code_change,quality_measure_criteria,OBJ0134,readmission_rate_30d,models/marts/core/_core_schema.yml,ed_left_without_being_seen,clinical.quality,medium,18,suppressed_dedupe
TRG001018,2026-06-01T13:30:00,2026-06,SRC001,code_change,quality_measure_criteria,OBJ0082,fct_patients,models/marts/quality/fct_patients.sql,avg_length_of_stay,clinical.quality,medium,19,suppressed_dedupe
TRG001019,2026-06-06T13:02:00,2026-06,SRC001,code_change,quality_measure_criteria,OBJ0134,readmission_rate_30d,models/marts/core/_core_schema.yml,hedis_bcs_compliance,clinical.quality,medium,18,suppressed_dedupe
TRG001020,2026-06-15T15:55:00,2026-06,SRC001,code_change,quality_measure_criteria,OBJ0079,fct_coverage,models/marts/quality/fct_coverage.sql,hedis_bcs_compliance,clinical.quality,low,3,suppressed_dedupe
